tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
790946055508652032,2016-10-25 16:00:09+00:00,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12.0,10,Betty,puppo,15803,4370,1,Dishwasher,0.700466,False,Golden_retriever,0.245773,True,Chow,0.0390117,True
790698755171364864,2016-10-24 23:37:28+00:00,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12.0,10,Mosby,,7772,1793,1,Bernese_mountain_dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True
790581949425475584,2016-10-24 15:53:19+00:00,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11.0,10,Duke,,19466,6612,2,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True
790337589677002753,2016-10-23 23:42:19+00:00,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12.0,10,Maggie,,7402,1762,1,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy_terrier,0.102299,True
790277117346975746,2016-10-23 19:42:02+00:00,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11.0,10,Bruce,,11848,2942,1,Labrador_retriever,0.427742,True,Great_dane,0.190503,True,Curly-coated_retriever,0.146427,True
789986466051088384,2016-10-23 00:27:05+00:00,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12.0,10,Happy,,8771,2137,1,Tub,0.479477,False,Bathtub,0.325106,False,Golden_retriever,0.07853049999999999,True
789628658055020548,2016-10-22 00:45:17+00:00,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13.0,10,Eli,,7061,1634,1,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True
789599242079838210,2016-10-21 22:48:24+00:00,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12.0,10,Brownie,,6354,1784,2,Chesapeake_bay_retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador_retriever,0.0174985,True
789530877013393408,2016-10-21 18:16:44+00:00,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12.0,10,Rizzy,,11043,3143,3,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
789268448748703744,2016-10-21 00:53:56+00:00,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10.0,10,Stella,,8621,2431,1,Malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242693,True
789137962068021249,2016-10-20 16:15:26+00:00,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12.0,10,Bo,,9197,2596,2,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
788908386943430656,2016-10-20 01:03:11+00:00,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11.0,10,Lucy,,25973,11660,1,Remote_control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden_retriever,0.0340897,True
788765914992902144,2016-10-19 15:37:03+00:00,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12.0,10,Butter,,25799,9614,1,Cocker_spaniel,0.500509,True,Golden_retriever,0.27273400000000003,True,Jigsaw_puzzle,0.041475800000000014,False
788412144018661376,2016-10-18 16:11:17+00:00,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11.0,10,Dexter,,14648,4904,1,Golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True
788178268662984705,2016-10-18 00:41:57+00:00,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13.0,10,None,,6868,1966,2,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13.0,10,Leo,,5775,1195,3,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
788039637453406209,2016-10-17 15:31:05+00:00,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,12.0,10,None,,5768,1216,1,Beach_wagon,0.362925,False,Minivan,0.304759,False,Limousine,0.101702,False
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11.0,10,Frank,,8116,2830,2,Pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13.0,10,Tonks,puppo,9675,2574,3,German_shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11.0,10,Moose,,10290,2651,1,Chihuahua,0.900483,True,Toy_terrier,0.0210845,True,Miniature_pinscher,0.019484,True
787322443945877504,2016-10-15 16:01:13+00:00,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10.0,10,Lincoln,,7355,1621,1,Seat_belt,0.747739,False,Golden_retriever,0.105703,True,Dingo,0.0172568,False
786963064373534720,2016-10-14 16:13:10+00:00,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12.0,10,Rory,,25170,7395,1,Golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
786709082849828864,2016-10-13 23:23:56+00:00,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",9.75,10,Logan,,17304,5694,1,Pomeranian,0.467321,True,Persian_cat,0.122978,False,Chow,0.102654,True
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12.0,10,None,,10002,2357,1,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11.0,10,Dale,,8934,2896,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13.0,10,Rizzo,doggo,10234,3203,1,Golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11.0,10,Mattie,,14347,4349,1,Labrador_retriever,0.478193,True,Schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True
785927819176054784,2016-10-11 19:39:28+00:00,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12.0,10,Lucy,,10764,2972,1,Teddy,0.97207,False,Toy_poodle,0.00849262,True,Chow,0.00288271,True
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12.0,10,Rusty,,6311,1664,1,Great_pyrenees,0.392108,True,Golden_retriever,0.198358,True,Pekinese,0.143328,True
785639753186217984,2016-10-11 00:34:48+00:00,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10.0,10,Pinot,"doggo , pupper",7423,2097,1,Porcupine,0.978042,False,Sea_urchin,0.0061063,False,Echidna,0.00544197,False
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11.0,10,Dallas,,8543,1831,2,Miniature_pinscher,0.436023,True,Black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True
785264754247995392,2016-10-09 23:44:41+00:00,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12.0,10,Doc,,6867,1510,1,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True
785170936622350336,2016-10-09 17:31:53+00:00,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11.0,10,Hero,,11304,4470,2,Seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,Samoyed,0.0195303,True
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13.0,10,Rusty,,9545,2997,1,Chow,0.0903414,True,Binoculars,0.08349880000000001,False,Irish_setter,0.0774556,True
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11.0,10,Frankie,,8468,2354,2,Malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.08484019999999999,True
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12.0,10,Stormy,,5428,1179,1,Miniature_poodle,0.744819,True,Toy_poodle,0.243192,True,Standard_poodle,0.0109202,True
783839966405230592,2016-10-06 01:23:05+00:00,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13.0,10,Riley,,28238,9991,1,Quilt,0.333739,False,Siamese_cat,0.136245,False,Three-toed_sloth,0.117464,False
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12.0,10,Mairi,,6941,1817,1,Lakeland_terrier,0.26565900000000003,True,Golden_retriever,0.196414,True,Standard_poodle,0.133534,True
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12.0,10,Loomis,,9826,2978,3,Chow,0.314265,True,Golden_retriever,0.300435,True,Australian_terrier,0.0494869,True
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11.0,10,Finn,,7938,2072,1,Chihuahua,0.789,True,Miniature_pinscher,0.115916,True,Toy_terrier,0.0362939,True
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13.0,10,Godi,,15918,5063,4,Norwegian_elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12.0,10,Dave,,27345,10815,2,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11.0,10,Earl,,7696,2015,1,Chesapeake_bay_retriever,0.240602,True,Airedale,0.164088,True,Boxer,0.134506,True
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12.0,10,Cali,,22719,6858,1,Seat_belt,0.474292,False,Golden_retriever,0.17139300000000002,True,Labrador_retriever,0.110592,True
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11.0,10,Deacon,doggo,7051,1312,1,Golden_retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10.0,10,Penny,,16199,4983,1,Irish_setter,0.574557,True,Golden_retriever,0.339251,True,Seat_belt,0.0461082,False
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11.0,10,Timmy,,7354,1764,1,Malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12.0,10,Sampson,doggo,15652,5100,1,Briard,0.5044270000000001,True,Soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
781955203444699136,2016-09-30 20:33:43+00:00,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11.0,10,Chipson,,10521,3123,1,Pool_table,0.179568,False,Dining_table,0.154396,False,Microwave,0.0336905,False
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5.0,10,None,,9834,2506,1,Pembroke,0.438087,True,Golden_retriever,0.226954,True,Collie,0.07065160000000001,True
781524693396357120,2016-09-29 16:03:01+00:00,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12.0,10,None,,19506,5122,1,Tennis_ball,0.994712,False,Chesapeake_bay_retriever,0.0035225,True,Labrador_retriever,0.000921439,True
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11.0,10,Oakley,,7884,1917,2,Mexican_hairless,0.8877709999999999,True,Italian_greyhound,0.0306664,True,Seat_belt,0.0267298,False
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10.0,10,None,,9238,2571,1,Shetland_sheepdog,0.973841,True,Collie,0.0251876,True,Border_collie,0.000297311,True
780931614150983680,2016-09-28 00:46:20+00:00,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13.0,10,None,puppo,20399,6700,1,Padlock,0.731564,False,Necklace,0.0654616,False,Chain,0.0364691,False
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10.0,10,Dash,,6766,1853,1,Chesapeake_bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,Kelpie,0.106913,True
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11.0,10,Koda,,5172,1195,2,Siberian_husky,0.951963,True,Eskimo_dog,0.0353461,True,Pembroke,0.00886194,True
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12.0,10,Hercules,,11381,3109,1,Saint_bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12.0,10,None,,5933,1622,1,Golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11.0,10,Bear,,4975,998,1,Great_dane,0.382491,True,German_shepherd,0.312026,True,Bull_mastiff,0.0332719,True
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11.0,10,None,,8179,2072,1,Vizsla,0.144012,True,Mongoose,0.09147360000000003,False,Hatchet,0.0735447,False
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11.0,10,Scout,,17671,6472,1,Golden_retriever,0.99383,True,Cocker_spaniel,0.00314271,True,Great_pyrenees,0.000917414,True
779377524342161408,2016-09-23 17:50:56+00:00,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12.0,10,None,pupper,8216,2872,1,Sundial,0.17092100000000002,False,Cash_machine,0.0603586,False,Maze,0.0549814,False
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13.0,10,None,,13834,4189,1,Chihuahua,0.721188,True,Toy_terrier,0.112943,True,Kelpie,0.0533645,True
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11.0,10,Jay,,18677,6624,2,Cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11.0,10,Mya,,6439,1203,1,Staffordshire_bullterrier,0.351434,True,Boxer,0.201478,True,American_staffordshire_terrier,0.14283800000000002,True
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10.0,10,Strider,,5399,1383,1,German_shepherd,0.515699,True,Malinois,0.300292,True,Kelpie,0.08702230000000001,True
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11.0,10,Penny,,4326,939,2,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14.0,10,None,,12823,3988,3,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,Beagle,0.0119417,True
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13.0,10,Nala,,5491,1017,1,Collie,0.345266,True,Borzoi,0.312823,True,Border_collie,0.213011,True
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11.0,10,Stanley,,9688,3047,1,Boston_bull,0.32207,True,Pug,0.229903,True,Muzzle,0.10142,False
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12.0,10,None,pupper,7957,2451,2,German_shepherd,0.717776,True,Malinois,0.111175,True,Norwegian_elkhound,0.0588024,True
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,11.0,10,Sophie,pupper,6172,1486,1,Clumber,0.946718,True,Cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True
777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3.0,10,Wesley,,5976,1511,1,Afghan_hound,0.123529,True,Basset,0.119682,True,Siberian_husky,0.108709,True
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12.0,10,None,,10558,2714,1,Cocker_spaniel,0.253442,True,Golden_retriever,0.16285,True,Otterhound,0.110921,True
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12.0,10,Derek,,8187,2328,1,Chow,0.999823,True,Norwich_terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12.0,10,Jeffrey,,13253,3967,2,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,Hog,0.00150658,False
776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12.0,10,Solomon,,4597,1109,1,Toy_poodle,0.51661,True,Miniature_poodle,0.255033,True,Standard_poodle,0.168989,True
776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11.0,10,Huck,pupper,8206,2546,1,Labrador_retriever,0.8848389999999999,True,Chesapeake_bay_retriever,0.0575651,True,Paintbrush,0.00576608,False
776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13.0,10,None,floofer,27970,14623,1,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,Keeshond,0.00222635,True
776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10.0,10,O,,8990,2327,1,Rottweiler,0.502228,True,Black-and-tan_coonhound,0.154594,True,Bloodhound,0.135176,True
776113305656188928,2016-09-14 17:40:06+00:00,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11.0,10,Sampson,pupper,11068,4006,1,Mousetrap,0.777468,False,Black_widow,0.0939402,False,Paddlewheel,0.0174919,False
776088319444877312,2016-09-14 16:00:49+00:00,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10.0,10,None,,1709,141,3,Web_site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False
775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,10,Blue,,10993,2452,2,Chow,0.520022,True,Bath_towel,0.0287747,False,French_bulldog,0.0259901,True
775733305207554048,2016-09-13 16:30:07+00:00,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11.0,10,Anakin,doggo,13023,3688,1,Long-horned_beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros_beetle,0.0278061,False
775729183532220416,2016-09-13 16:13:44+00:00,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13.0,10,None,,12230,4260,1,Web_site,0.989407,False,Hand-held_computer,0.00213902,False,Menu,0.00211536,False
775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,10,Finley,doggo,6918,2702,3,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True
775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13.0,10,Tucker,,14575,4346,1,Chow,0.316565,True,Golden_retriever,0.241929,True,Pomeranian,0.157524,True
774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12.0,10,Finley,,8104,1648,1,Toy_poodle,0.7199409999999999,True,Miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True
774639387460112384,2016-09-10 16:03:16+00:00,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10,Sprinkles,,6341,1607,1,Walker_hound,0.6275930000000001,True,Basenji,0.128705,True,Ibizan_hound,0.126282,True
774314403806253056,2016-09-09 18:31:54+00:00,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,10,None,,20461,5055,3,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True
